:START_ID,:END_ID,:TYPE
entity_1976,entity_1788,uses
entity_1976,entity_9763,uses
entity_1881,entity_9764,uses
entity_1718,entity_9765,uses
entity_1718,entity_9766,uses
entity_1976,entity_9755,uses
entity_9767,entity_9768,constrained_by
entity_9768,entity_9769,has_value
entity_2618,entity_5150,located_at
entity_2618,entity_9770,used_for
entity_2618,entity_2892,uses
entity_2618,entity_9771,uses
entity_1759,entity_1818,has
entity_1759,entity_1685,used_for
entity_1759,entity_9772,used_for
entity_1759,entity_5150,located_at
entity_1789,entity_9773,has
entity_2311,entity_9773,has
entity_9773,entity_9774,has
entity_9774,entity_4791,uses
entity_744,entity_4723,has
entity_744,entity_9776,contains
entity_744,entity_1789,contains
entity_9776,entity_9777,has
entity_1789,entity_9777,has
entity_2619,entity_261,located_at
entity_2619,entity_571,located_at
entity_2619,entity_9778,precedes
entity_455,entity_6645,tests_with
entity_455,entity_10330,tests_with
entity_2621,entity_261,located_at
entity_2622,entity_4761,inputs
entity_2311,entity_9777,has
entity_1669,entity_951,located_at
entity_1669,entity_9780,has
entity_2623,entity_9781,applied_to
entity_1669,entity_329,contains
entity_1669,entity_1649,contains
entity_1669,entity_9782,contains
entity_1669,entity_1881,contains
entity_1669,entity_304,contains
entity_1669,entity_2624,contains
entity_1669,entity_9783,contains
entity_1669,entity_2625,contains
entity_1669,entity_1976,contains
entity_1669,entity_1875,contains
entity_1669,entity_1717,contains
entity_1669,entity_10331,contains
entity_1669,entity_10332,contains
entity_1669,entity_10333,contains
entity_2626,entity_9785,contains
entity_2626,entity_1663,contains
entity_2626,entity_9785,contains
entity_2626,entity_697,part_of
entity_2626,entity_1658,uses
entity_2626,entity_190,part_of
entity_2626,entity_5915,part_of
entity_1717,entity_1659,part_of
entity_1717,entity_9786,connects_to
entity_322,entity_1846,supports
entity_601,entity_9787,supports
entity_10334,entity_4274,belongs_to
entity_10334,entity_4274,applied_to
entity_479,entity_6528,located_at
entity_783,entity_2628,part_of
entity_783,entity_1658,uses
entity_1653,entity_783,part_of
entity_1653,entity_329,contains
entity_1653,entity_1649,contains
entity_1653,entity_9788,contains
entity_9788,entity_783,part_of
entity_9788,entity_9789,contains
entity_783,entity_1719,contains
entity_783,entity_322,contains
entity_322,entity_525,supports
entity_322,entity_9790,located_at
entity_322,entity_1858,extends_to
entity_322,entity_1794,extends_to
entity_2629,entity_9791,contains
entity_1794,entity_1759,has
entity_1794,entity_744,has
entity_9792,entity_4352,connects_to
entity_4352,entity_783,connects_to
entity_1858,entity_1845,connects_to
entity_864,entity_4274,applied_to
entity_4274,entity_1745,has
entity_1745,entity_10335,determines
entity_1794,entity_1770,located_at
entity_1794,entity_4352,located_at
entity_1794,entity_1858,located_at
entity_1794,entity_1845,located_at
entity_950,entity_2629,contains
entity_950,entity_1892,contains
entity_1892,entity_9791,has
entity_1892,entity_10336,has
entity_1719,entity_10337,located_at
entity_1719,entity_322,located_at
entity_1719,entity_4352,located_at
entity_1719,entity_783,located_at
entity_4274,entity_1745,has
entity_4274,entity_9796,has
entity_9796,entity_2630,contains
entity_2630,entity_9797,located_at
entity_2630,entity_2632,requires
entity_2632,entity_9797,applied_to
entity_2632,entity_2633,located_at
entity_2633,entity_9798,affects
entity_9798,entity_8165,determined_by
entity_2631,entity_4274,belongs_to
entity_9799,entity_4274,belongs_to
entity_2636,entity_4274,belongs_to
entity_2637,entity_4274,belongs_to
entity_2637,entity_2656,has
entity_2637,entity_9800,has
entity_2637,entity_2659,connects_to
entity_2659,entity_9801,used_for
entity_2636,entity_2657,has
entity_2657,entity_9802,used_for
entity_2636,entity_2169,has
entity_2169,entity_4134,composed_of
entity_4274,entity_2636,transforms_into
entity_4274,entity_2637,transforms_into
entity_2636,entity_2635,has
entity_2635,entity_10338,reduces
entity_4537,entity_951,acts_on
entity_2636,entity_2661,has
entity_2636,entity_1721,has
entity_1721,entity_10339,is_more
entity_2637,entity_9804,is_located_at
entity_2637,entity_10340,is_exposed_to
entity_567,entity_10341,needs
entity_2642,entity_9805,has
entity_2642,entity_9851,has
entity_2642,entity_10342,is_similar_to
entity_2642,entity_744,has
entity_744,entity_2643,is_similar_to
entity_2642,entity_965,belongs_to
entity_2642,entity_2638,constrained_by
entity_2642,entity_2640,constrained_by
entity_2642,entity_2639,constrained_by
entity_2638,entity_2641,outputs
entity_2671,entity_283,belongs_to
entity_2671,entity_2638,constrained_by
entity_2668,entity_744,belongs_to
entity_2668,entity_2642,part_of
entity_2663,entity_744,belongs_to
entity_2663,entity_2642,part_of
entity_2664,entity_744,belongs_to
entity_2664,entity_2642,part_of
entity_2672,entity_2669,constrained_by
entity_2672,entity_9806,constrained_by
entity_2669,entity_283,belongs_to
entity_2669,entity_2638,constrained_by
entity_2642,entity_4432,has
entity_2642,entity_1745,has
entity_2642,entity_1637,has
entity_2642,entity_9807,has
entity_2642,entity_2649,has
entity_2642,entity_2650,has
entity_2642,entity_2651,has
entity_2642,entity_2652,has
entity_2642,entity_2653,has
entity_9808,entity_5010,has
entity_9808,entity_2656,has
entity_9808,entity_1702,has
entity_9808,entity_1672,has
entity_9808,entity_2655,has
entity_9808,entity_2647,has
entity_2647,entity_2648,has
entity_2648,entity_9809,has
entity_2648,entity_9810,has
entity_5178,entity_2679,has
entity_5178,entity_2678,has
entity_2679,entity_2673,has
entity_2679,entity_2674,has
entity_2678,entity_9811,has
entity_2675,entity_9812,requires
entity_2678,entity_9813,requires
entity_9811,entity_9814,has
entity_9811,entity_9815,has
entity_2687,entity_693,is_defined_by
entity_2687,entity_693,is_part_of
entity_2676,entity_10343,transported_by
entity_2677,entity_10343,transported_by
entity_2675,entity_10343,transported_by
entity_2678,entity_4203,transported_by
entity_9816,entity_2473,contains
entity_2473,entity_190,part_of
entity_2680,entity_190,part_of
entity_2681,entity_190,part_of
entity_2682,entity_190,part_of
entity_2683,entity_190,part_of
entity_2473,entity_190,affects
entity_2685,entity_190,applied_to
entity_2690,entity_2681,supports
entity_2645,entity_9816,transported_by
entity_2674,entity_9816,transported_by
entity_2473,entity_2645,contains
entity_2473,entity_2674,contains
entity_2473,entity_4514,has
entity_2473,entity_1638,has
entity_2473,entity_190,connects_to
entity_2473,entity_190,supports
entity_2473,entity_2691,affects
entity_2473,entity_2692,affects
entity_2473,entity_2785,affects
entity_2683,entity_9819,contains
entity_2683,entity_9820,contains
entity_2683,entity_9821,contains
entity_9819,entity_2645,used_for
entity_9819,entity_2646,used_for
entity_9820,entity_2693,based_on
entity_9820,entity_2685,uses
entity_9821,entity_9823,complies_with
entity_9821,entity_2645,used_for
entity_9821,entity_2675,used_for
entity_2684,entity_2690,supports
entity_2684,entity_2473,part_of
entity_2684,entity_2690,contains
entity_2684,entity_2643,part_of
entity_2685,entity_2643,applied_to
entity_2694,entity_2685,affects
entity_2685,entity_9824,determines
entity_2645,entity_2643,transported_by
entity_2643,entity_9825,has
entity_2686,entity_2643,part_of
entity_2686,entity_9826,contains
entity_2686,entity_2643,part_of
entity_2686,entity_9827,uses
entity_2686,entity_9828,located_at
entity_2686,entity_2697,has
entity_2686,entity_2696,contains
entity_2701,entity_2643,part_of
entity_2701,entity_2735,contains
entity_2701,entity_2736,contains
entity_2701,entity_9829,uses
entity_2701,entity_2690,has
entity_2702,entity_2643,part_of
entity_2702,entity_9830,contains
entity_2702,entity_9831,has
entity_2702,entity_2473,has
entity_2473,entity_2702,part_of
entity_2473,entity_2734,located_at
entity_2473,entity_2733,connects_to
entity_2733,entity_2473,part_of
entity_2733,entity_1770,extends_to
entity_2473,entity_2719,supports
entity_2719,entity_2473,part_of
entity_2473,entity_2718,has
entity_2718,entity_2473,part_of
entity_2473,entity_2712,made_of
entity_2644,entity_530,has
entity_530,entity_2644,part_of
entity_530,entity_2713,has
entity_2713,entity_9836,made_of
entity_2644,entity_10344,has
entity_10344,entity_2644,part_of
entity_10344,entity_2705,includes
entity_10344,entity_9837,includes
entity_2644,entity_2704,contains
entity_2704,entity_1725,uses
entity_2704,entity_2711,uses
entity_2704,entity_10345,applied_to
entity_2704,entity_2708,has
entity_2704,entity_2725,has
entity_2704,entity_446,has
entity_2644,entity_2473,contains
entity_2473,entity_697,part_of
entity_2473,entity_2685,part_of
entity_2685,entity_697,part_of
entity_2473,entity_791,part_of
entity_2473,entity_2704,part_of
entity_2473,entity_2644,part_of
entity_2644,entity_2685,contains
entity_2644,entity_446,contains
entity_2644,entity_2720,contains
entity_2720,entity_2473,part_of
entity_2473,entity_2704,part_of
entity_2473,entity_2685,part_of
entity_2720,entity_9840,contains
entity_2720,entity_1770,located_at
entity_2705,entity_2707,uses
entity_2707,entity_3867,has
entity_2690,entity_2723,composed_of
entity_2690,entity_2724,composed_of
entity_2473,entity_2721,composed_of
entity_2473,entity_2722,composed_of
entity_2473,entity_2685,composed_of
entity_2473,entity_10346,composed_of
entity_2706,entity_2709,composed_of
entity_2706,entity_1725,composed_of
entity_2706,entity_2709,contains
entity_2706,entity_1725,contains
entity_2706,entity_2710,contains
entity_2644,entity_530,has
entity_2644,entity_9841,has
entity_2644,entity_9842,has
entity_2645,entity_9843,has
entity_2643,entity_530,has
entity_2643,entity_9844,has
entity_1679,entity_9845,located_at
entity_1679,entity_524,located_at
entity_1679,entity_2715,located_at
entity_1679,entity_2716,located_at
entity_2714,entity_5178,part_of
entity_2714,entity_9087,has
entity_2714,entity_9846,has
entity_2714,entity_2726,located_at
entity_2692,entity_697,located_at
entity_2692,entity_1846,located_at
entity_883,entity_697,part_of
entity_884,entity_697,part_of
entity_9847,entity_1658,has
entity_9847,entity_1659,has
entity_2717,entity_9848,supports
entity_2473,entity_97,surrounded_by
entity_2753,entity_2473,applied_to
entity_2643,entity_2754,has
entity_2754,entity_2473,acts_on
entity_2644,entity_2473,has
entity_2644,entity_2753,has
entity_2755,entity_2644,belongs_to
entity_2756,entity_2644,belongs_to
entity_2680,entity_2473,part_of
entity_2705,entity_2473,part_of
entity_2757,entity_261,located_at
entity_2765,entity_2835,uses
entity_2765,entity_547,applied_to
entity_2765,entity_1723,applied_to
entity_2765,entity_2764,applied_to
entity_2835,entity_965,belongs_to
entity_2835,entity_10347,improves
entity_2835,entity_10348,affects
entity_311,entity_2758,specifies
entity_311,entity_9850,specifies
entity_311,entity_10349,specifies
entity_447,entity_10350,determines
entity_262,entity_509,has
entity_262,entity_2758,has
entity_262,entity_10351,enables
entity_262,entity_2768,requires
entity_10352,entity_6073,applied_to
entity_10352,entity_9852,enables
entity_2770,entity_10353,located_at
entity_2769,entity_9854,affects
entity_547,entity_965,belongs_to
entity_547,entity_509,has
entity_547,entity_2767,has
entity_547,entity_262,uses
entity_547,entity_1823,has
entity_547,entity_1664,has
entity_262,entity_2758,has
entity_262,entity_1823,applied_to
entity_2771,entity_2782,has
entity_2771,entity_2767,has
entity_2771,entity_509,has
entity_2772,entity_547,applied_to
entity_2773,entity_262,belongs_to
entity_2773,entity_547,used_by
entity_9855,entity_9856,located_at
entity_262,entity_9857,enables
entity_262,entity_9858,enables
entity_262,entity_2765,used_for
entity_262,entity_10354,used_for
entity_262,entity_9584,used_for
entity_262,entity_4142,used_for
entity_262,entity_3249,used_for
entity_262,entity_806,used_for
entity_9861,entity_262,contains
entity_262,entity_2758,has
entity_262,entity_509,has
entity_262,entity_9862,has
entity_262,entity_9863,uses
entity_262,entity_6257,enables
entity_262,entity_9864,acts_on
entity_262,entity_9865,located_at
entity_262,entity_8091,supports
entity_2759,entity_262,contains
entity_262,entity_509,has
entity_262,entity_9862,has
entity_262,entity_9863,uses
entity_262,entity_6257,enables
entity_262,entity_9864,acts_on
entity_262,entity_9865,located_at
entity_262,entity_8091,supports
entity_9867,entity_262,contains
entity_262,entity_2758,has
entity_262,entity_2777,has
entity_9868,entity_2776,has
entity_9868,entity_2775,has
entity_262,entity_3304,located_at
entity_262,entity_2767,has
entity_262,entity_1664,located_at
entity_2760,entity_9869,uses
entity_2760,entity_10355,replaces
entity_2760,entity_2779,has
entity_2760,entity_2781,affects
entity_2787,entity_509,belongs_to
entity_2787,entity_4079,used_for
entity_2788,entity_2796,supports
entity_652,entity_2796,supports
entity_652,entity_2796,supports
entity_2788,entity_2796,supports
entity_652,entity_965,part_of
entity_2788,entity_965,part_of
entity_652,entity_4510,determines
entity_2788,entity_4510,determines
entity_254,entity_4510,specifies
entity_652,entity_9870,acts_on
entity_652,entity_2811,acts_on
entity_2788,entity_9871,acts_on
entity_2788,entity_4341,acts_on
entity_652,entity_2789,connects_to
entity_2789,entity_2796,connects_to
entity_9872,entity_2796,connects_to
entity_2820,entity_2796,connects_to
entity_652,entity_9873,located_at
entity_2788,entity_9874,located_at
entity_2788,entity_9875,located_at
entity_652,entity_9876,affects
entity_652,entity_4547,has
entity_2788,entity_4547,has
entity_9872,entity_4547,has
entity_2820,entity_4547,has
entity_652,entity_9872,replaces
entity_2788,entity_9872,replaces
entity_652,entity_965,assembles_into
entity_2788,entity_965,assembles_into
entity_652,entity_2796,precedes
entity_2788,entity_2796,precedes
entity_652,entity_2765,supports
entity_2788,entity_2765,supports
entity_652,entity_6547,has
entity_2788,entity_6547,has
entity_652,entity_2792,uses
entity_652,entity_453,uses
entity_652,entity_346,uses
entity_652,entity_344,uses
entity_652,entity_2793,uses
entity_652,entity_2794,uses
entity_652,entity_1616,uses
entity_652,entity_2795,uses
entity_652,entity_15,uses
entity_652,entity_346,uses
entity_652,entity_344,uses
entity_2791,entity_9879,uses
entity_2791,entity_4341,acts_on
entity_2791,entity_15,uses
entity_2791,entity_5151,has
entity_2789,entity_10356,uses
entity_2789,entity_344,uses
entity_2790,entity_10356,uses
entity_2790,entity_344,uses
entity_652,entity_520,requires
entity_652,entity_744,located_at
entity_744,entity_3313,has
entity_652,entity_10357,supported_by
entity_2796,entity_744,located_at
entity_2805,entity_10358,located_at
entity_9881,entity_475,requires
entity_475,entity_1668,supports
entity_475,entity_1770,supports
entity_3236,entity_744,supports
entity_475,entity_9883,located_at
entity_9884,entity_2335,located_at
entity_2804,entity_1668,supports
entity_2804,entity_791,located_at
entity_2804,entity_1668,supports
entity_2796,entity_2797,contains
entity_2796,entity_2798,contains
entity_2796,entity_2799,contains
entity_2796,entity_2800,contains
entity_2796,entity_920,uses
entity_2796,entity_2822,uses
entity_2796,entity_2818,uses
entity_2796,entity_2758,has
entity_2801,entity_2796,belongs_to
entity_2801,entity_2796,part_of
entity_2801,entity_3368,uses
entity_2801,entity_10023,controls
entity_2801,entity_2758,has
entity_4792,entity_2801,applied_to
