id:ID,name,summary,type,domain_relevance,entity_chunk_id,relation_chunk_id,:LABEL
entity_3685,试验分析,试验分析是密性试验中对试验结果的评估步骤，包括判断焊缝密封性是否合格。,工艺流程,domain_specific,143,unknown,工艺流程
entity_3686,试验评估,试验评估是密性试验中对试验结果的综合判断，包括判断焊缝密封性是否合格。,工艺流程,domain_specific,143,unknown,工艺流程
entity_3687,试验结论,试验结论是密性试验中对焊缝密封性的最终判断，如合格或不合格。,参数,domain_specific,143,unknown,参数
entity_3688,总装,船舶建造的最后阶段，包括整体装焊、舾装和涂装，通常在船台或船坞进行。,工艺流程,domain_specific,144,11|29|314|1092|220|1492|510|522|711,工艺流程
entity_3689,预涂装,在分段制造阶段提前进行的涂装工作，以提高总装效率。 | 在船体构件制造前进行的涂装作业，以提高效率和质量。,工艺流程,domain_specific,144|198,1475|274|286|694|511,工艺流程
entity_3690,舱室涂装,船舶总装过程中对舱室区域进行的涂装作业，可在密性试验完成后进行。,工艺流程,domain_specific,144,274,工艺流程
entity_3691,表面张力系数,肥皂液在20°C时的表面张力系数为4×10⁻³ N/m，用于确保密性试验的敏感性。,技术参数,domain_specific,144,272,技术参数
entity_3692,首、尾尖舱,船舶首尾端的舱室结构，通常采用气压试验进行密性检测。,材料部件,domain_specific,144,274,材料部件
entity_3693,天气,密性试验中的外部环境因素，影响试验的进行。,环境因素,domain_specific,144,1520|266|270|1187|739,环境因素
entity_3694,建造周期,船舶建造的时间长度，受密性试验的影响。 | 船舶建造从开始到完成所需的时间，反映生产效率。 | 船舶建造工艺中需要缩短的指标，用于提升整体造船水平。 | 船舶建造所需的时间，是衡量造船模式优劣的重要指标。,技术参数|工艺流程,domain_specific,144|192|86|89,8|1110|1112|1121|1123|302|311|1327|1085|243|270|274|289|470|362|1158|521|522|523|546|711,技术参数
entity_3695,建造成本,船舶建造的经济指标，受密性试验的影响。 | 船舶建造过程中所消耗的资源和费用，是衡量造船模式经济性的重要指标。,技术参数|工艺流程,domain_specific,144|89,15|1384|1389|1327|213|243|608|270|546,技术参数
entity_3696,密性试验范围,密性试验的覆盖区域，受密性试验方法和建造阶段的影响。,技术参数,domain_specific,144,unknown,技术参数
entity_3697,船台周期,船台使用的周期，受密性试验范围的影响。 | 船体建造过程中船台装配所需的时间，船台无余量装配可有效缩短该周期。 | 船体在船台上进行装配和调整所需的时间，受分段定位和测量效率影响。,技术参数|建造周期|工艺流程,domain_specific,144|150|282,1111|432|1274|300|231|270|274|287|288|298|370,技术参数
entity_3698,工作条件,密性试验进行时的环境条件，影响试验质量。,环境因素,domain_specific,144,706,环境因素
entity_3699,劳动强度,密性试验进行时的体力消耗，影响工作效率。 | 船舶制造过程中工人所承受的体力或脑力负担，需通过改善作业环境来减轻。,技术参数|工作条件,domain_specific,144|195,8|1120|1121|1035|1060|130|134|274|466|498|166|173,技术参数
entity_3700,船舶总装,船舶总装是在部件装焊、分（总）段装焊及预舾装、预涂装的基础上，于船台（船坞）完成船舶整体装焊、舾装和涂装的工艺阶段。,工艺流程,domain_specific,145,335|274|289|290|462|464,工艺流程
entity_3701,船台中心线槽钢,由槽钢或钢板条制成，嵌埋在船台中心线的地面上，供造船时画船台中心线和肋骨检验线使用，作为合拢时分段和总段定位的依据。,工艺装备,domain_specific,145,1264|277|278|282,工艺装备
entity_3702,高度标杆,垂直于水平面设置在船台两侧，标杆上刻有基线、水线、甲板线以及其他高度理论线，作为船台上应用激光经纬仪和激光水准仪进行船台铺墩、分（总）段定位和检验的高度标准。 | 用于在船台上画出基线、水线、甲板边线等高度线的垂直测量装置，用于船台铺墩、分段吊装定位和检验。,工艺装备|设备,domain_specific,145|147,278|283|284|292,工艺装备
entity_3703,船台拉桩,又称为“地牛”，埋置在船台两侧及中线面处，供分段定位时拉曳用。 | 又称为‘地牛’，埋置在船台两侧及中线面处，供分段定位时拉曳用。,工艺装备,domain_specific,145|146,278,工艺装备
entity_3704,船台肋骨槽钢,沿全船的基准肋骨线上，横向嵌埋在船台两侧的槽钢，作为分段或总段安装定位时，决定其纵向位置用。,工艺装备,domain_specific,146,281,工艺装备
entity_3705,移船设备,一般由船台小车和钢轨组成（或用钢柱滚道代替船台小车）。船台小车分为自动船台小车和非自动船台小车两大类。,工艺装备,domain_specific,146,281|289,工艺装备
entity_3706,船台中心线,通常可用激光经纬仪在船台中心线槽钢上画出船台中心线，用于确定首、尾尖点，画出首、尾尖点位置线，并在中心线上标记分段大合拢前后肋骨位置。,工艺装备,domain_specific,146,1264|281|282,工艺装备
entity_3707,船台半宽线,为方便船台合拢对宽度的测量，应绘制船台半宽线，一般船台半宽线应小于船舶的半宽值，通常采用激光经纬仪绘制，并在半宽线上标记合拢缝前后肋骨位置。,工艺装备,domain_specific,146,282,工艺装备
entity_3708,高度线,在船台上绘制的基线、水线、甲板边线等标记线，作为使用水平软管、激光水平仪或激光经纬仪进行船台铺墩、分段吊装定位和检验的高度标准。,材料部件,domain_specific,147,283|284,材料部件
entity_3709,分（总）段,船舶总装过程中划分的结构单元，用于确定在船台上的位置，以保证船体尺度的正确性。,材料部件,domain_specific,147,284|285|294|295|450,材料部件
entity_3710,船台安装定位线,用于确定分（总）段在船台上的位置的标记线，包括分段中心线、肋骨检验线、水平检验线、舱壁位置线等。,材料部件,domain_specific,147,284,材料部件
entity_3711,船台安装对合线,用于分段与分段对接时对准的标记线，一般在分段两端左、右（或上、下）各画一根与分段接缝线垂直的短直线。,材料部件,domain_specific,147,284|285,材料部件
entity_3712,船体基线,船体结构中的基准线，用于确定船体各部分的相对位置，倾斜时需根据龙骨坡度与船台平面间的夹角调整肋骨检验线位置。,材料部件,domain_specific,147,284,材料部件
entity_3713,甲板边线,船体结构中的甲板边缘线，用于确定甲板的边界位置，绘制在船台上作为高度线的一部分。 | 甲板边缘的轮廓线，用于确定舷顶列板纵接缝线的位置。,材料部件|结构参数,domain_specific,147|99,33|34|35|63|284,材料部件
entity_3714,嵌补分段,用于连接不同建造区的分段，其装配定位作业较为复杂。,材料部件,domain_specific,148,1111|1112|288|292,材料部件
entity_3715,基准分段,作为建造起始点的分段，用于定位和固定其他分段，通常选择在机舱及其附近。,材料部件,domain_specific,148,1111|288|294,材料部件
entity_3716,装焊工艺,船台装焊中的技术问题，包括分段定位、余量画线、切割、大接头固定、大接缝焊接等。,工艺流程,domain_specific,148,1114|1098|222,工艺流程
entity_3717,分段定位,在船台上对分段进行精确安装和固定，确保后续焊接和装配的准确性。,工艺流程,domain_specific,148,1115|300|221|222|293|278|280|292,工艺流程
entity_3718,吊装嵌补分段,在岛式建造法中，用于连接各个建造区的分段，通过吊装完成。,工艺流程,domain_specific,149,292,工艺流程
entity_3719,船台装焊工艺,船舶建造过程中，分段在船台上进行定位、余量画线、切割、大接头固定及焊接等操作的综合工艺。,工艺流程,domain_specific,149,290|292,工艺流程
entity_3720,定位,分段在船台上的安装位置确定过程，包括一次定位和二次定位两种方式。,工艺流程,domain_specific,149,1103|300|1068|214|228|230|239|288|292|295|297|696|196|198,工艺流程
entity_3721,一次定位,直接通过分段在船体中的长度、宽度、高度方向的位置及水平检验线等要素确定其在船体中的正确位置。,工艺流程,domain_specific,149,1274|292,工艺流程
entity_3722,二次定位,当分段带余量上船台时，通过多次定位和切割余量，最终确定分段的正确位置。,工艺流程,domain_specific,149,293|292|299,工艺流程
entity_3723,余量画线,在分段余量切割前，根据分段与已装配分段的相对位置关系，画出余量线以指导切割操作。,工艺流程,domain_specific,149,293|292|294|295|299,工艺流程
entity_3724,余量切割,在分段余量画线后，按照余量线进行切割，以消除余量并完成分段对接。 | 在船体合拢过程中，对分段进行测量后，根据余量进行切割，以保证最终尺寸符合要求。,工艺流程,domain_specific,149|282,293|294|295|297,工艺流程
entity_3725,分段大接头,分段之间的连接部位，通常需要预留余量并在合拢时进行余量画线和切割。,材料部件,domain_specific,149,442|293|270|294,材料部件
entity_3726,分段大接头余量布置原则,分段大接头余量的布置规则，包括只许一边留余量、基准分段不留余量、嵌补分段两端留余量等。,工艺流程,domain_specific,149,unknown,工艺流程
entity_3727,叠盖法,一种分段余量画线方法，通过将待装配分段叠盖在已装配分段上，确定合拢焊缝位置。,工艺流程,domain_specific,149,295,工艺流程
entity_3728,分段拉拢,分段余量切割后，通过液压千斤顶和松紧螺旋扣等工具将分段拉拢至正确位置。,工艺流程,domain_specific,149,296,工艺流程
entity_3729,松紧螺旋扣,用于分段拉拢和定位的工具，又称为花篮螺丝。,设备,domain_specific,149,279|296,设备
entity_3730,弹子盘液压千斤顶,用于支承分段并协助拉拢分段的液压设备，常用于底部分段和总段的装配。,设备,domain_specific,149,296,设备
entity_3731,梳状马,用于防止焊接变形的辅助工具，焊接前加装以增强船体刚性。 | 用于外板定位焊后防止焊接变形的辅助工具，通过左右对称焊接以减少变形。,设备|工装设备,domain_specific,149|150,1322|1323|296,设备
